FacilityID,Name,FacilityType,Town,State,Latitude,Longitude,OpeningHours,Parking,ParkingAccessible,Accessible,BabyChange,BabyCareRoom,DumpPoint,Shower,DrinkingWater,MLAK24,PaymentRequired,Is_24_Hour
65202,Shelvock Park,Park or reserve,Koondoola,WA,-31.83696637,115.85898736,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65203,Clarinda Shopping Centre,Shopping centre,Clarinda,VIC,-37.94069711,145.10385266,OPEN: 24 hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65204,Bunnings West Footscray,Shopping centre,West Footscray,VIC,-37.802879,144.882944,"OPEN: Mon-Fri 6:30am-9pm, Sat-Sun 7am-7pm",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65205,Moulamein Heritage Village,Community building,Moulamein,NSW,-35.08727358,144.03170793,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
65207,Target Centre,Shopping centre,Sunbury,VIC,-37.58302226,144.72656231,"OPEN: Thu-Fri 9am-9pm, Mon-Wed 9am-7pm, Sat-Sun 9am-6pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
65208,Red Rooster Hoppers Crossing,Food outlet,Hoppers Crossing,VIC,-37.8808705,144.7014374,OPEN: Venue hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65209,Monash Town Hall,Community building,Monash,SA,-34.2375417,140.5580273,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65211,"Sutherlands Park - Reserve A, Youth Entertainment Centre",Park or reserve,Huntingdale,WA,-32.09444696,115.96263599,OPEN: 9am-9pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65212,John Street,Park or reserve,Mogo,NSW,-35.78192542,150.14227679,OPEN: 24 hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65214,Walkerston Cemetery,Cemetery,Walkerston,QLD,-21.1622098,149.0783939,OPEN: Variable hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65215,Alsatia Park,Park or reserve,Walkerston,QLD,-21.16267733,149.05857231,OPEN: Daylight hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65216,Pasadena Community Centre,Community building,Pasadena,SA,-34.995985,138.5832013,"OPEN: Sat 9:30am-2pm, Fri 3:30pm-7:30pm, Tue-Thu 9:30am-7:30pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
65217,Kensington Community Aquatic and Recreation Centre,Swimming pool,Kensington,VIC,-37.7966126,144.9243004,"OPEN: Mon-Thu 6am-10pm, Fri 6am-8pm, Sat-Sun 8am-7pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
65219,Centuria Caversham Village,Shopping centre,Caversham,WA,-31.8677116,115.9667781,OPEN: Venue hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65221,Truganina Central Shopping Centre,Shopping centre,Truganina,VIC,-37.820009,144.7210844,OPEN: Venue hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65222,United Petroleum Truganina North,Service station,Truganina,VIC,-37.80343344,144.75069009,OPEN: Venue hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65223,Pioneer Park,Park or reserve,Karoonda,SA,-35.09143197,139.89924017,OPEN: Daylight hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65224,Ryans Reserve,Park or reserve,Diamond Creek,VIC,-37.6685825,145.1571915,OPEN: 24 hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65225,Mills Park Pavilion 1,Park or reserve,Beckenham,WA,-32.02488516,115.97059764,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65226,Mills Park Pavilion 2,Park or reserve,Beckenham,WA,-32.021701469999996,115.97027577,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65227,Lexington Park,Park or reserve,Canning Vale,WA,-32.08993549,115.91958241,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65228,Maitland Showground,Caravan park,South Maitland,NSW,-32.7437449,151.5634933,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
65231,Merriwa Showground,Park or reserve,Merriwa,NSW,-32.13947628,150.35066083,OPEN: Venue hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65232,Mulberry Park,Park or reserve,Nirimba,QLD,-26.8168515,153.05219386,OPEN: 24 hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65233,The Strava Queen,Park or reserve,Narre Warren South,VIC,-38.06793905,145.32618122,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65235,Woolworths Mission Beach,Shopping centre,Wongaling Beach,QLD,-17.89819695,146.09256273,OPEN: Mon-Sat 8am-9pm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65238,Matron Ruby Grant Park,Park or reserve,Zetland,NSW,-33.9090308,151.2063201,OPEN: 7am-10pm,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65239,Roma Street Parkland Amphitheatre,Other,Brisbane City,QLD,-27.46262703,153.02014502,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65240,Sculpture Park,Park or reserve,Allenview,QLD,-27.9133105,152.88376662,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65242,South Pine Sports Complex,Sporting facility,Brendale,QLD,-27.33668747,152.9669655,OPEN: Venue hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65243,Paddington Central,Shopping centre,Paddington,QLD,-27.458791,152.9976241,"OPEN: Mon-Sat 7am-9pm, Sun 9am-6pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65244,Heritage Park West Boat Ramp,Park or reserve,Mullumbimby,NSW,-28.54988136,153.4974637,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65245,Byron Shire Council Administration Building,Community building,Mullumbimby,NSW,-28.55372049,153.5026122,OPEN: Mon-Fri 8:30am-4pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65246,Black Diamond Square,Other,Port Adelaide,SA,-34.84260313,138.50453219,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65247,Avenel Park,Park or reserve,Canley Vale,NSW,-33.88149044,150.93842345,OPEN: 6am-8pm,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
65248,Rosford Park Playground,Park or reserve,Smithfield,NSW,-33.84421248,150.9274356,OPEN: Variable hours,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
65249,Emerson Park,Park or reserve,Wetherill Park,NSW,-33.85081754,150.91075677,OPEN: 5:30am-10pm,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
65250,Woolworths Upper Coomera,Shopping centre,Upper Coomera,QLD,-27.86847484,153.29554706,"OPEN: Mon-Sat 7am-9pm, Sun 9am-6pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65251,Brighton Central Shopping Centre,Shopping centre,Brighton,SA,-35.02180875,138.52272351,"OPEN: Sun 11am-5pm, Mon-Fri 6am-9pm, Sat 6am-5pm",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65253,Optus Stadium Park,Park or reserve,Burswood,WA,-31.94841827,115.88680667,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65255,Five Dock Park Playground,Sporting facility,Five Dock,NSW,-33.86628475,151.13408557,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65256,Cabramurra Lookout,Park or reserve,Cabramurra,NSW,-35.93640239,148.3781239,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65257,Spring Valley Park,Park or reserve,Torquay,VIC,-38.33008603,144.3091149,OPEN: 24 hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65258,McDonald's Beacon Hill,Food outlet,Beacon Hill,NSW,-33.75398,151.260772,OPEN: 24 hours,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65259,Bunnings Bundaberg,Shopping centre,Kensington,QLD,-24.88921596,152.32456705,"OPEN: Mon-Fri 6:30am-9pm, Sat-Sun 7am-6pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65261,BIC Reserve,Park or reserve,Bassendean,WA,-31.9039632,115.9500276,"OPEN: Sun 7am-3:30pm, Mon-Fri 7am-5pm, Sat 7am-4pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65262,Castlereagh & Park,Other,Sydney,NSW,-33.8734078,151.2090536,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65265,Murtoa Pool,Swimming pool,Murtoa,VIC,-36.6186089,142.4647466,Opening hours unknown,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65266,Wattle & Fig Street,Park or reserve,Ultimo,NSW,-33.87769941,151.19482709,OPEN: 6am-9pm,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65267,Crescent Head Reserve,Park or reserve,Crescent Head,NSW,-31.18782929,152.97879709,"OPEN: Oct-Apr 6am-9pm, May-Sep 6am-7pm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
65268,Catalina Park,Park or reserve,Katoomba,NSW,-33.71429483,150.3030536,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65269,Tullamore Public Pool,Swimming pool,Tullamore,NSW,-32.6322756,147.5702837,OPEN: Venue hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65273,Town Beach Waterpark,Park or reserve,Broome,WA,-17.970126,122.2352125,OPEN: 8am-7pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65274,Riverside Plaza,Shopping centre,Riverside,TAS,-41.4134408,147.1014471,"OPEN: Sun 10am-4pm, Mon-Thu 9am-5:30pm, Sat 9am-5pm, Fri 9am-8pm",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65275,Hanging Rock - Lagoon,Park or reserve,Woodend,VIC,-37.33382847,144.5979452,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65276,Mode Park,Park or reserve,Kalkallo,VIC,-37.52174838,144.96014085,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65277,Bullengarook Recreation Reserve,Park or reserve,Bullengarook,VIC,-37.48579163,144.5201978,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65278,Gisborne Petanque Clubrooms and Station Road,Sporting facility,Gisborne,VIC,-37.48313058,144.59132671,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65279,Rollinson Reserve,Park or reserve,Kyneton,VIC,-37.22217355,144.46394447,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65280,Bedford Weir Camping Grounds,Camping ground,Blackwater,QLD,-23.37292108,148.83843503,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
65282,Babinda Library,Community building,Babinda,QLD,-17.3440416,145.9239223,"OPEN: Mon-Fri 1:30pm-5pm, Sat 9am-12pm, Mon-Fri 9am-12:30pm",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65284,Gordonvale Library,Community building,Gordonvale,QLD,-17.0932028,145.7860016,"OPEN: Sat 9am-12pm, Mon-Fri 9am-6pm",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65285,Edmonton Library,Community building,Edmonton,QLD,-17.01729215,145.74373755,"OPEN: Mon-Fri 1:30pm-5:30pm, Sat 9am-12pm, Mon-Fri 9:30am-12:30pm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65286,City Library,Community building,Cairns City,QLD,-16.9204318,145.7752962,"OPEN: Sat-Sun 9am-12am, Mon-Fri 9am-6pm",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
65287,Hanging Rock - Main,Park or reserve,Woodend,VIC,-37.33320568,144.59553718,OPEN: Daylight hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65288,Hanging Rock - South West,Park or reserve,Woodend,VIC,-37.33526718,144.59589933,OPEN: Daylight hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65289,Hanging Rock - South East,Park or reserve,Woodend,VIC,-37.33509729,144.59894279,OPEN: Daylight hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65290,William Yalukit Reserve,Park or reserve,Brighton,VIC,-37.8869394,144.9968062,Opening hours unknown,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65291,Armidale Showground Dump Point,Caravan park,Armidale,NSW,-30.51370469,151.67718025,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
65292,Bauhinia Memorial Hall,Community building,Springsure,QLD,-24.11463502,148.08865163,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
65293,Rolleston Memorial Hall,Community building,Rolleston,QLD,-24.46234485,148.62338295,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
65295,Euroa Caravan Park,Caravan park,Euroa,VIC,-36.75415717,145.57592935,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
65296,Deakin University Waurn Ponds Campus JB Building,Other,Waurn Ponds,VIC,-38.19842651,144.29833312,OPEN: 7am-7pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
65297,Deakin University Waurn Ponds Library,Other,Waurn Ponds,VIC,-38.1978936,144.29736108,"OPEN: Mon-Fri 9am-6pm, Sat-Sun 12am-5pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65298,James Reserve,Park or reserve,Heidelberg Heights,VIC,-37.749486,145.051906,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65299,Lancefield Recreation Reserve,Sporting facility,Lancefield,VIC,-37.28112994,144.72545321,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65300,Southport Library,Other,Southport,QLD,-27.9703969,153.4125239,"OPEN: Sat-Sun 9am-4pm, Mon-Fri 8:30am-6pm",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65301,United Carrum Downs,Service station,Carrum Downs,VIC,-38.09892602,145.17439225,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65302,Wattle Grove Shopping Village,Shopping centre,Wattle Grove,NSW,-33.95489089,150.9439157,OPEN: 7am-10pm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65303,Seaview Street Car Park,Car park,Dulwich Hill,NSW,-33.902791,151.144536,OPEN: Variable hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65304,Tolmans Hill Park,Other,Tolmans Hill,TAS,-42.91509525,147.30815331,OPEN: 24 hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65305,Collimore Park,Car park,Liverpool,NSW,-33.9203731,150.91778284,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65306,Macleod Park,Park or reserve,Prestons,NSW,-33.94386534,150.86142943,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65307,Schoeffel Park,Park or reserve,Horningsea Park,NSW,-33.94260247,150.84423777,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65308,Pye Hill Reserve,Park or reserve,Cecil Hills,NSW,-33.88949157,150.8518211,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65309,Stante Reserve,Park or reserve,Middleton Grange,NSW,-33.9182578,150.8505165,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65310,McGirr Park,Park or reserve,Cartwright,NSW,-33.9215162,150.88837962,OPEN: Daylight hours,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65311,Wasleys Public Dump Point,Park or reserve,Wasleys,SA,-34.47227223,138.68141454,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
65312,Lake Indoo,Park or reserve,Eneabba,WA,-29.85981364,115.15537355,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
65313,Young Tourist Park,Caravan park,Young,NSW,-34.3099941,148.3030536,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
65314,Wyatt Grove,Shopping centre,Hocking,WA,-31.76905624,115.81930515,OPEN: Venue hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65315,McDonald's Burwood,Food outlet,Burwood,VIC,-37.85090661,145.09779606,OPEN: 24 hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65316,Northam RV,Camping ground,Northam,WA,-31.65791156,116.6604974,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
65317,KFC Ashburton,Food outlet,Ashburton,VIC,-37.8661134,145.0922341,OPEN: 10am-10pm,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65318,Music Park,Park or reserve,Boyup Brook,WA,-33.83599783,116.39816917,OPEN: Venue hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
65319,McGilp Oval / Reserve,Sporting facility,One Tree Hill,SA,-34.7129991,138.7654358,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65320,Caloundra South AFL/Tennis Clubhouse,Sporting facility,Baringa,QLD,-26.81342901,153.07105123,OPEN: 5am-10pm,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65322,North Melbourne Library,Community building,North Melbourne,VIC,-37.803596,144.949765,OPEN: Venue hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65323,Forestville Reserve,Park or reserve,Forestville,SA,-34.95159927,138.58405913000001,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65324,Marsden Park Playground,Park or reserve,Campbelltown,NSW,-34.07629697,150.80447166,OPEN: Daylight hours,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65325,Coles Port Macquarie,Shopping centre,Port Macquarie,NSW,-31.4334233,152.9076566,OPEN: Venue hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65326,McDonald’s Rosebud,Food outlet,Rosebud,VIC,-38.357864,144.898506,OPEN: 24 hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65327,Fivebough Wetlands,Park or reserve,Leeton,NSW,-34.53623948,146.4217726,OPEN: Daylight hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65328,Miaree Pool,Camping ground,Maitland,WA,-20.85421088,116.61243583,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65329,Moree Showground,Caravan park,Moree,NSW,-29.46851413,149.84585078,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
65330,Marina Services Centre,Other,Shell Cove,NSW,-34.5881077,150.86800111,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
65331,Shellharbour Airport Passenger Terminal,Airport,Albion Park Rail,NSW,-34.56006111,150.79002798,OPEN: Venue hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65332,Shellharbour Civic Centre,Other,Shellharbour City Centre,NSW,-34.566138,150.8349793,OPEN: 8:30am-4:30pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65334,Springfield Lakes Shopping Centre,Shopping centre,Springfield Lakes,QLD,-27.6695785,152.9162802,OPEN: Venue hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65335,Leroys Store,Service station,Munno Para,SA,-34.6915789,138.6877596,OPEN: 6am-10pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65336,Burwood Park,Other,Burwood,NSW,-33.87281096,151.10348167,OPEN: 6am-9pm,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65337,Martin Reserve,Other,Croydon Park,NSW,-33.8940687,151.1079933,OPEN: 6am-9pm,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65338,Macfaull Park,Park or reserve,Spearwood,WA,-32.09876852,115.79175399,OPEN: 7am-8pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65339,McDonald’s Fitzroy North,Food outlet,Fitzroy North,VIC,-37.78725072,144.99363015,OPEN: 24 hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65340,Hamlyn Park,Sporting facility,Hamlyn Heights,VIC,-38.12258484,144.33188722,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65341,Hunter Sports Centre,Sporting facility,Glendale,NSW,-32.93347026,151.64661902,"OPEN: Mon-Fri 9am-7pm, Sat 8am-12pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
65342,Leppington House Park,Park or reserve,Denham Court,NSW,-33.98232079,150.82343989,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65343,Deakin University Waterfront Level 2,Other,Geelong,VIC,-38.14393836,144.35995329,OPEN: 8am-7pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
65344,Quarantine  Bay,Rest area,North Bruny,TAS,-43.12549745,147.32972432,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65345,Beaumont Village,Shopping centre,Beaumont Hills,NSW,-33.69819312,150.94112583,OPEN: Venue hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65346,Pyramid Parklands Gujura,Park or reserve,Gordonvale,QLD,-17.09140694,145.76948675,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
